timestamp,botid,coordinates_long,coordinates_lat,accel_vec_x,accel_vec_y,accel_vec_z,orientation_delta_x,orientation_delta_y,orientation_delta_z
1499099424,6E5,24.670851,59.397489,0.057181648910045624,-0.01967734843492508,-0.9467087984085083,-0.00026718154549598694,-0.0004382142797112465,-0.00017495173960924149
1499099425,6E5,24.670832,59.397487,0.028983401134610176,0.08090858906507492,-0.9789353609085083,0.00031242333352565765,0.0002402113750576973,5.7052820920944214e-05
1499099426,6E5,24.670821,59.397486,-0.059151358902454376,-0.14626425504684448,-0.9429246187210083,3.93204391002655e-05,-7.894262671470642e-05,0.0003776801750063896
1499099427,6E5,24.670806,59.397484,-0.04069375991821289,-0.0692128986120224,-1.1286907196044922,-0.00022307038307189941,0.0014763884246349335,5.406327545642853e-05
1499099428,6E5,24.670783,59.397481,0.0702681764960289,-0.0339345745742321,-0.9620646834373474,-0.00039873551577329636,-0.0002147238701581955,0.0002307044342160225
1499099429,6E5,24.670763,59.397478,-0.0914749950170517,0.0339365191757679,-1.0027140378952026,-3.9735808968544006e-05,-0.0004924386739730835,-0.0006595514714717865
1499099430,6E5,24.670743,59.397475,0.019633982330560684,0.021022066473960876,-1.0970994234085083,4.133488982915878e-05,0.0006902460008859634,3.422889858484268e-05
1499099431,6E5,24.670722,59.397473,-0.009784945286810398,0.059962496161460876,-0.9415818452835083,9.747687727212906e-05,0.0002103084698319435,-4.5768916606903076e-05
1499099432,6E5,24.670706,59.397471,-0.008320106193423271,-0.044773831963539124,-0.9811326265335083,0.0005112122744321823,0.00013474561274051666,0.00020845048129558563
1499099433,6E5,24.670698,59.39747,0.013505474664270878,-0.008493948727846146,-0.9919719099998474,-2.1061860024929047e-05,-1.835450530052185e-05,-1.4926306903362274e-05
1499099438,6E5,24.6707,59.397471,0.021317971870303154,-0.016062308102846146,-1.0220012664794922,-1.959502696990967e-06,-0.00022503267973661423,8.98074358701706e-06
1499099439,6E5,24.6707,59.397471,-0.2443070411682129,-0.07514433562755585,-1.1662882566452026,0.0028948094695806503,0.006197093054652214,-0.0029719630256295204
1499099440,6E5,24.670683,59.397469,0.014726180583238602,-0.19819121062755585,-0.9667033553123474,0.0016290638595819473,-0.007997026666998863,-0.00039742980152368546
1499099441,6E5,24.670665,59.397468,-0.028730889782309532,-0.12226347625255585,-1.3016643524169922,-0.0008166478946805,0.0058426568284630775,0.0031190887093544006
1499099442,6E5,24.670637,59.397463,-0.036884553730487823,-0.05046113580465317,-0.9469529390335083,-3.650505095720291e-05,-0.001701241359114647,-0.0009328154847025871
1499099443,6E5,24.670608,59.397459,-0.043964650481939316,0.05671659857034683,-1.1018601655960083,-3.697536885738373e-05,0.00026676151901483536,-0.0009622117504477501
1499099444,6E5,24.670576,59.397455,0.14841815829277039,0.13972440361976624,-1.1575242280960083,0.006769589148461819,0.009195138700306416,0.0012786304578185081
1499099445,6E5,24.670548,59.397452,-0.0023136604577302933,-0.01283847913146019,-1.0153372287750244,-0.00043846573680639267,-0.0010439418256282806,-2.1653249859809875e-06
1499099446,6E5,24.670521,59.397448,-0.031244317069649696,0.05124843493103981,-0.9554007649421692,0.00023861229419708252,-0.0008119409903883934,-0.0002592615783214569
1499099447,6E5,24.670498,59.397446,0.015874816104769707,-0.02992832288146019,-1.016435980796814,0.00020141340792179108,0.00011026207357645035,8.209887892007828e-05
1499099448,6E5,24.670471,59.397442,0.01919572427868843,-0.07653418183326721,-0.9726376533508301,-0.0005183229222893715,-0.000990239903330803,-0.00020445231348276138
1499099449,6E5,24.670448,59.397439,-0.01278669573366642,0.03699120879173279,-0.9524960517883301,-0.00043304916471242905,-0.0007784981280565262,-0.0009790221229195595
1499099450,6E5,24.670414,59.397436,-0.013152905739843845,0.024051755666732788,-0.9448056221008301,-0.0003794841468334198,0.0003513740375638008,0.00012801866978406906
1499099451,6E5,24.670386,59.397433,0.10076369345188141,-0.08249062299728394,-1.020952582359314,0.0004261620342731476,-0.0005431612953543663,0.00020044110715389252
1499099452,6E5,24.670358,59.39743,-0.00848923809826374,0.011381443589925766,-1.0163137912750244,-0.0006210412830114365,0.0005020368844270706,-3.234855830669403e-05
1499099453,6E5,24.67033,59.397427,0.010309594683349133,-0.08322304487228394,-0.9798148274421692,-0.00019690953195095062,0.0011429162696003914,0.00040054041892290115
1499099454,6E5,24.670302,59.397424,0.0030103763565421104,-0.037177540361881256,-1.0072556734085083,0.0005417773500084877,-0.00031332578510046005,-0.0005338964983820915
1499099455,6E5,24.670269,59.397422,0.020344359800219536,-0.024604298174381256,-1.0105515718460083,0.00020824000239372253,0.0006396537646651268,-0.000753338448703289
1499099456,6E5,24.670252,59.397421,0.05525645986199379,0.009697459638118744,-1.0786668062210083,-6.219744682312012e-05,0.0012273471802473068,-0.000645727850496769
1499099457,6E5,24.670225,59.39742,-0.03156052902340889,-0.07645918428897858,-1.0443400144577026,-3.768317401409149e-05,-4.272628575563431e-05,0.0005521969869732857
1499099458,6E5,24.67021,59.397419,-0.2136894166469574,-0.06901289522647858,-0.9149455428123474,-8.011795580387115e-05,-0.0020693428814411163,-5.9019774198532104e-05
1499099459,6E5,24.670203,59.397419,-0.005559548269957304,-0.020428907126188278,-0.9956340193748474,5.842186510562897e-06,2.092123031616211e-05,-6.540585309267044e-05
1499099482,6E5,24.670204,59.397419,-0.023406824097037315,-0.1375914067029953,-1.0480992794036865,-7.122382521629333e-05,-0.00020899344235658646,0.0003520408645272255
1499099483,6E5,24.670207,59.397419,0.06704727560281754,-0.1781187504529953,-1.0424840450286865,0.00033620186150074005,-0.000384259968996048,0.017102541401982307
1499099484,6E5,24.670206,59.397419,0.06472794711589813,-0.0418882817029953,-1.0186803340911865,0.00014901068061590195,-0.006339937448501587,-1.0058283805847168e-07
1499099485,6E5,24.670203,59.397418,-0.02011091820895672,-0.0085630863904953,-0.9884068965911865,7.715076208114624e-06,8.303672075271606e-05,9.204726666212082e-05
1499099486,6E5,24.670203,59.397418,-0.027068927884101868,-0.0031919926404953003,-0.9952428340911865,-1.058913767337799e-06,2.7892179787158966e-05,1.4835968613624573e-06
1499099487,6E5,24.670203,59.397418,-0.03033982217311859,0.028083007782697678,-1.0024698972702026,-4.51505184173584e-06,-0.0001393500715494156,-0.00031058210879564285
1499099488,6E5,24.670203,59.397418,-0.1260429471731186,0.0025703124701976776,-0.9912394881248474,-0.0008552791550755501,-4.76837158203125e-05,-0.0061652036383748055
1499099489,6E5,24.670199,59.397417,-0.06342087686061859,-0.03698046877980232,-1.0310343503952026,0.00037449412047863007,3.999937325716019e-05,-0.0012175124138593674
1499099490,6E5,24.670186,59.397415,-0.05411853268742561,-0.011564843356609344,-1.0418736934661865,-0.0005044043064117432,0.00059471745043993,-0.0003095315769314766
1499099491,6E5,24.670161,59.397412,0.05562267452478409,0.061066992580890656,-1.0542027950286865,6.972905248403549e-05,0.0005853008478879929,0.0007096994668245316
1499099492,6E5,24.670141,59.397409,0.016560183838009834,0.022614844143390656,-0.9813268184661865,0.0001744236797094345,-0.0003151996061205864,-0.00014742370694875717
1499099493,6E5,24.67013,59.397408,0.0009601986967027187,-0.09735527634620667,-0.8946319222450256,-7.00848177075386e-05,-0.0006621005013585091,-8.817389607429504e-05
1499099494,6E5,24.670113,59.397406,0.005720947403460741,0.06585273146629333,-0.8393340706825256,4.2782165110111237e-05,6.248243153095245e-06,0.00012005120515823364
1499099495,6E5,24.670086,59.397404,-0.15614430606365204,-0.030582811683416367,-0.9714141488075256,0.0005918014794588089,6.277952343225479e-05,0.0015249727293848991
1499099496,6E5,24.670057,59.3974,-0.16368764638900757,-0.07328242063522339,-0.8961938619613647,-7.427297532558441e-05,-0.0009641777724027634,0.0004215165972709656
1499099497,6E5,24.670025,59.397396,-0.10253042727708817,0.06209355592727661,-0.9517358541488647,-0.0005849162116646767,-0.0007348181679844856,-0.00012073758989572525
1499099498,6E5,24.669996,59.397392,-0.04686637222766876,0.07991582155227661,-1.0004419088363647,0.0008579818531870842,0.0005544573068618774,7.883459329605103e-05
1499099499,6E5,24.669969,59.397389,0.04873966798186302,-0.03639218583703041,-1.1490263938903809,-3.719795495271683e-05,0.0010122917592525482,-9.091757237911224e-05
1499099500,6E5,24.669947,59.397386,-0.013027887791395187,0.00877382978796959,-0.9723907113075256,-0.0005163224413990974,0.00035903695970773697,-0.00034216977655887604
1499099501,6E5,24.66992,59.397382,0.017367618158459663,-0.02381894364953041,-0.9771514534950256,0.0006394563242793083,-0.0005661211907863617,7.737893611192703e-05
1499099502,6E5,24.669892,59.397378,-0.022452307865023613,-0.10826659947633743,-0.9785913228988647,-2.0813196897506714e-05,-7.660966366529465e-05,0.00019488390535116196
1499099503,6E5,24.669862,59.397375,-0.06969352811574936,-0.05272460728883743,-1.0926049947738647,-0.0002099769189953804,0.0007556891068816185,-0.00012301281094551086
1499099504,6E5,24.669836,59.397371,0.09095101058483124,0.06360840052366257,-1.0307153463363647,-0.0006112735718488693,-2.538878470659256e-05,-0.0003862939774990082
1499099505,6E5,24.669818,59.397369,-0.11439625918865204,-0.10409121215343475,-1.023244023323059,0.00011241622269153595,-8.115638047456741e-05,-0.0001608254387974739
1499099506,6E5,24.669799,59.397366,-0.010636496357619762,-0.11349062621593475,-1.024464726448059,-0.0004267217591404915,0.00010016094893217087,-7.196422666311264e-05
1499099507,6E5,24.669771,59.397363,-0.028702901676297188,-0.028773825615644455,-1.008717656135559,0.00047349557280540466,0.0006680013611912727,0.0004884283989667892
1499099508,6E5,24.669752,59.39736,0.06712229549884796,-0.021205466240644455,-0.9995624423027039,0.0003602830693125725,-0.0001990748569369316,0.00012202467769384384
1499099509,6E5,24.669738,59.397358,0.07405529916286469,-0.04217655956745148,-1.020167350769043,3.1366944313049316e-06,-0.0003070468083024025,0.00012692250311374664
1499099510,6E5,24.669734,59.397358,0.3520093858242035,-0.011536911129951477,-1.296290397644043,-0.00011591892689466476,0.0026116063818335533,1.4645978808403015e-05
1499099511,6E5,24.669732,59.397358,0.012140646576881409,-0.0220099575817585,-1.0008553266525269,2.9671937227249146e-06,-4.78522852063179e-05,-4.608184099197388e-05
1499099529,6E5,24.669733,59.397359,0.005304710008203983,-0.0229865200817585,-0.9935310482978821,3.832392394542694e-06,-5.1083043217659e-06,-3.3173710107803345e-06
1499099532,6E5,24.669733,59.397359,0.002619158010929823,-0.0228644497692585,-1.0347907543182373,-3.2885000109672546e-05,-0.0004574041813611984,9.62158665060997e-05
1499099533,6E5,24.669733,59.397359,-0.01508101262152195,-0.006995309144258499,-0.8316658139228821,0.0009295400232076645,-0.003375624306499958,-4.041846841573715e-05
1499099534,6E5,24.669718,59.397356,-0.030950158834457397,-0.004675973206758499,-0.8713386654853821,-0.00043990276753902435,0.00013968441635370255,-0.001005370169878006
1499099535,6E5,24.669682,59.39735,0.05095899477601051,-0.0277472622692585,-1.1053475141525269,-0.0007914658635854721,0.0013072006404399872,4.0529295802116394e-05
1499099536,6E5,24.669654,59.397347,0.3609205484390259,0.07750234752893448,-1.050318717956543,-0.00047002919018268585,-0.00046676117926836014,-0.0003033345565199852
1499099537,6E5,24.669639,59.397345,-0.08268298208713531,-0.02979745715856552,-1.013331413269043,-4.00785356760025e-05,3.596581518650055e-05,-0.0003056572750210762
1499099538,6E5,24.669637,59.397345,-0.0018724440596997738,-0.05323495715856552,-1.074610710144043,0.000227292999625206,0.0009901123121380806,0.0009506950154900551
1499099539,6E5,24.669626,59.397343,-0.036809541285037994,-0.07737988233566284,-0.9280292391777039,-0.0002400251105427742,-0.0008167028427124023,0.00037757307291030884
1499099540,6E5,24.669602,59.39734,0.0023750404361635447,-0.14525097608566284,-0.8412372469902039,0.0038439882919192314,0.0036173230037093163,0.004542127251625061
1499099541,6E5,24.669581,59.397337,-0.112248994410038,-0.11986035108566284,-0.9564716219902039,0.00028734374791383743,-0.0003564590588212013,6.616394966840744e-05
1499099542,6E5,24.669552,59.397333,0.03584730625152588,-0.08235976099967957,-0.8699487447738647,-0.00038352981209754944,-0.00038842950016260147,-0.000752713531255722
1499099543,6E5,24.669518,59.397328,0.004841418005526066,0.027625590562820435,-1.1157983541488647,0.00011263508349657059,-0.00029020383954048157,-0.0002563353627920151
1499099544,6E5,24.669491,59.397325,-0.046183954924345016,-0.09578749537467957,-0.9569848775863647,-0.0003188746050000191,-9.705033153295517e-05,6.280094385147095e-05
1499099231,6E5,24.670999,59.399569,0.05052802339196205,-0.09435058385133743,-1.0930790901184082,0.0007556276395916939,0.0014376770704984665,0.00036922283470630646
1499099232,6E5,24.671003,59.399561,-0.019052043557167053,-0.05211425572633743,-0.9982303977012634,-7.7076256275177e-05,0.0014141062274575233,-0.0012583769857883453
1499099233,6E5,24.671007,59.399553,-0.14161063730716705,0.022470705211162567,-1.0006717443466187,0.0004794970154762268,-0.00016952026635408401,-0.0005842866376042366
1499099234,6E5,24.671011,59.399547,-0.08885128796100616,0.3455658257007599,-1.2395883798599243,-0.0014460012316703796,0.0013181250542402267,4.112813621759415e-05
1499099235,6E5,24.671019,59.399531,0.024674123153090477,0.10069277882575989,-1.0826059579849243,0.0008565178140997887,0.00042105186730623245,-0.0004168534651398659
1499099236,6E5,24.671024,59.399523,-0.02720576710999012,0.3587494194507599,-1.1481577157974243,-0.00043096672743558884,0.0018485626205801964,0.0002554655075073242
1499099237,6E5,24.671032,59.399508,0.14921078085899353,0.08284550905227661,-1.6640517711639404,0.0018180469051003456,0.003918938338756561,0.00042669009417295456
1499099238,6E5,24.671043,59.399487,-0.1548663079738617,0.0034998059272766113,-1.1409804821014404,0.0015540458261966705,-0.0032875165343284607,-0.0016207052394747734
1499099239,6E5,24.67105,59.399473,0.0670575499534607,0.04036504030227661,-0.9009903073310852,0.0016750385984778404,0.0017432207241654396,0.00019119028002023697
1499099240,6E5,24.671052,59.399467,-0.0637768805027008,-0.18622246384620667,-1.386610984802246,-0.000708186998963356,0.004550042562186718,-0.0004899837076663971
1499099241,6E5,24.671059,59.399453,-0.04363522678613663,0.0017658211290836334,-0.9253072738647461,-0.0013070357963442802,-0.0001506507396697998,0.00017596594989299774
1499099242,6E5,24.671068,59.399436,-0.18291746079921722,0.11529120802879333,-0.9953756332397461,-0.00029695406556129456,0.00020333658903837204,-0.0010460857301950455
1499099243,6E5,24.671075,59.399422,0.05026187002658844,-0.06522578001022339,-0.7448623776435852,-0.0005566347390413284,-0.004151101224124432,-0.0007580872625112534
1499099244,6E5,24.671082,59.399408,0.0212091077119112,0.0033777356147766113,-0.9810684323310852,-0.00110695231705904,-0.0010455921292304993,-0.00018662121146917343
1499099245,6E5,24.67109,59.399391,-0.49966493248939514,0.10115605592727661,-1.2399795055389404,0.005857857875525951,0.005913575179874897,0.0005925577133893967
1499099246,6E5,24.671095,59.39938,-0.01785341463983059,0.03963261842727661,-1.1752822399139404,0.0006954148411750793,-0.001432177610695362,-0.0006194300949573517
1499099247,6E5,24.671102,59.399365,-0.09973759204149246,-0.15863457322120667,-1.208754539489746,0.00013710837811231613,0.004733218811452389,-0.00016534794121980667
1499099248,6E5,24.671107,59.399352,-0.029058823361992836,-0.07880058884620667,-0.6997213363647461,-0.001015789806842804,-0.0028797946870326996,-0.0011251512914896011
1499099249,6E5,24.671115,59.399337,0.05956418812274933,0.016780469566583633,-0.9871969223022461,-0.00031238049268722534,0.0017217127606272697,0.0012669628486037254
1499099250,6E5,24.67112,59.399321,-0.04893134906888008,0.14077889919281006,-1.2891018390655518,-0.0024566976353526115,-0.001001971773803234,-0.0007463637739419937
1499099251,6E5,24.671126,59.399307,0.19362232089042664,-0.20284903049468994,-1.5843899250030518,0.0018566036596894264,0.002279209904372692,-0.0003051292151212692
1499099252,6E5,24.671131,59.399296,-0.15476618707180023,0.29531991481781006,-0.257241427898407,-0.0029265759512782097,-0.006874863989651203,-0.0011484688147902489
1499099253,6E5,24.671138,59.399281,0.1775340586900711,0.08496777713298798,-1.5172761678695679,-0.00020100083202123642,0.009085445664823055,0.00014280900359153748
1499099254,6E5,24.671145,59.399267,0.10490226745605469,0.12183301150798798,-1.1163972616195679,-0.0013186605647206306,-0.002073126845061779,-9.603612124919891e-05
1499099255,6E5,24.671152,59.399253,-0.023881886154413223,0.07300488650798798,-0.9008210897445679,0.002454698085784912,-0.001002402976155281,0.00048655830323696136
1499099256,6E5,24.67116,59.399236,-0.1188776046037674,0.1874818354845047,-1.017789363861084,0.00028523895889520645,0.0011940225958824158,0.00038228463381528854
1499099257,6E5,24.671167,59.399222,0.07216242700815201,0.1635560542345047,-1.0700355768203735,-0.0009271316230297089,-0.0019050268456339836,-0.0005360152572393417
1499099258,6E5,24.671172,59.39921,0.6578558087348938,-0.0149107426404953,-0.9384437799453735,-0.00036245863884687424,0.0003775106742978096,-0.0002481583505868912
1499099259,6E5,24.671175,59.399203,-0.010260031558573246,0.005083788186311722,-1.0049970149993896,-8.638016879558563e-06,-4.608184099197388e-06,-2.6679597795009613e-05
1499099260,6E5,24.671175,59.399204,-0.06543581187725067,-0.09367109835147858,-1.0307538509368896,-0.0006532846018671989,0.0014175819233059883,-0.0018178550526499748
1499099261,6E5,24.671178,59.399201,-0.007696566637605429,0.022661913186311722,-1.1048505306243896,0.0003688456490635872,0.0014270516112446785,-0.0007328614592552185
1499099262,6E5,24.671183,59.399195,-0.1230279952287674,0.050957225263118744,-0.9897632002830505,0.0012794742360711098,-3.1723640859127045e-05,-0.00016677752137184143
1499099263,6E5,24.671191,59.399185,0.04652765765786171,-0.007392384111881256,-1.0949878692626953,0.0019521275535225868,0.002535599283874035,-8.957553654909134e-05
1499099264,6E5,24.671197,59.399177,0.015521815977990627,-0.010688282549381256,-0.9481372237205505,-0.0005978299304842949,-0.0008156951516866684,-0.0005165962502360344
1499099265,6E5,24.671204,59.39917,-0.002031307201832533,-0.05778242275118828,-0.9647637605667114,1.7345882952213287e-05,0.00010195933282375336,-0.0014536157250404358
1499099266,6E5,24.671207,59.399166,-0.008378968574106693,0.0004451163113117218,-1.0059014558792114,-1.6505829989910126e-05,-3.424845635890961e-05,-1.617148518562317e-05
1499099267,6E5,24.671206,59.399167,-0.04890631511807442,0.07380937039852142,-1.0195733308792114,-0.0005072057247161865,-0.002259165048599243,-0.007510039955377579
1499099268,6E5,24.671206,59.399166,-0.0630914717912674,0.012383006513118744,-1.0243090391159058,0.0009165909141302109,-0.0040917349979281425,-0.00047647394239902496
1499099269,6E5,24.671207,59.399164,-0.026958653703331947,0.015312694013118744,-0.9596118330955505,-0.0003311373293399811,0.0014104675501585007,-0.00018642563372850418
1499099270,6E5,24.671208,59.399163,-0.1299859881401062,0.036186717450618744,-0.9205493330955505,0.00017601437866687775,0.0017467988654971123,0.0009204251691699028
1499099271,6E5,24.671208,59.399162,-0.07100105285644531,-0.048433009535074234,-1.0972100496292114,0.00037694908678531647,0.00022024381905794144,-0.0003000963479280472
1499099272,6E5,24.671213,59.399156,-0.1446094512939453,0.027983006089925766,-1.1457940340042114,-0.0006245085969567299,-0.006636255420744419,0.000721219927072525
1499099273,6E5,24.671215,59.399149,-0.03157232701778412,-0.12619179487228394,-0.9976006746292114,0.0005325628444552422,0.0008725123479962349,-0.0026892712339758873
1499099274,6E5,24.671215,59.399145,0.0006792448693886399,0.0003701150417327881,-0.9562438130378723,0.0001494474709033966,0.0050965528935194016,-0.0017893807962536812
1499099275,6E5,24.671215,59.399141,-0.049491673707962036,0.04333886504173279,-1.1342222690582275,0.0011560190469026566,0.0001268172636628151,2.1618790924549103e-05
1499099276,6E5,24.671215,59.399137,0.07099173963069916,-0.07885351777076721,-1.017401099205017,0.00016139820218086243,-0.0002119326964020729,0.0017558122053742409
1499099277,6E5,24.671215,59.399135,-0.10615728795528412,-0.09157383441925049,-0.9725041389465332,-0.000586572103202343,0.000956609845161438,-6.552599370479584e-05
1499099278,6E5,24.671216,59.399132,-0.1468067169189453,0.02573573961853981,-1.1360783576965332,-1.4705583453178406e-06,9.209476411342621e-05,-0.0002416800707578659
1499099279,6E5,24.671218,59.399126,-0.07844732701778412,0.10703456401824951,-1.0207219123840332,-0.00019779149442911148,0.0005492847412824631,-0.00021892786026000977
1499099280,6E5,24.671222,59.399111,0.12921927869319916,0.08515898138284683,-0.9985300898551941,-6.381887942552567e-05,0.0012856321409344673,-8.170399814844131e-05
1499099281,6E5,24.671225,59.3991,-0.12224556505680084,0.10371366888284683,-0.9819285273551941,-0.0005286764353513718,-0.002867145463824272,0.0021294569596648216
1499099282,6E5,24.671226,59.399097,-0.03984808176755905,-0.16252169013023376,-0.8281199336051941,-0.0001836949959397316,-0.0013577863574028015,-0.0019237929955124855
1499099283,6E5,24.671232,59.399085,0.02047962136566639,0.18340058624744415,-1.1164250373840332,0.0007757432758808136,0.005099049769341946,0.003173723816871643
1499099284,6E5,24.671243,59.399065,-0.034085776656866074,0.047414254397153854,-0.8372502326965332,0.0009613893926143646,0.0009990772232413292,0.00028193648904561996
1499099285,6E5,24.67125,59.399051,0.20212021470069885,0.039601754397153854,-1.4073185920715332,-0.0009155189618468285,0.000908728688955307,-0.0003400007262825966
1499099286,6E5,24.671257,59.399036,0.009346244856715202,0.07851718366146088,-0.8902537226676941,0.0001486707478761673,0.0002129245549440384,0.00016557145863771439
1499099287,6E5,24.671262,59.399025,0.10028858482837677,-0.040135160088539124,-1.2324168682098389,0.0002986956387758255,0.002277999185025692,0.0004120049998164177
1499099288,6E5,24.671268,59.39901,-0.12602972984313965,0.08840487897396088,-0.8912302851676941,-7.973238825798035e-05,0.00011420994997024536,-5.139783024787903e-05
1499099289,6E5,24.671276,59.398994,-0.05154190585017204,0.0632333904504776,-1.4598088264465332,-0.000962444581091404,0.004362981766462326,0.001459077000617981
1499099290,6E5,24.671285,59.398977,0.09933700412511826,0.0810556560754776,-1.4076848030090332,0.0009096767753362656,0.002611616626381874,0.0007415637373924255
1499099291,6E5,24.671288,59.398971,0.08822863548994064,-0.1325673907995224,-1.1902775764465332,-0.001020830124616623,0.0004674578085541725,-0.0009218109771609306
1499099292,6E5,24.671295,59.398957,0.10949388146400452,-0.08168906718492508,-1.1136424541473389,-0.00013125687837600708,0.0003088228404521942,-0.000345056876540184
1499099293,6E5,24.671307,59.398934,0.05041186138987541,0.01462440937757492,-1.0297801494598389,0.0003803037106990814,-0.0002237185835838318,0.00011316966265439987
1499099294,6E5,24.671319,59.398917,0.01696459762752056,0.09409218281507492,-1.0146434307098389,-7.03493133187294e-05,0.0004973066970705986,-2.7971342206001282e-05
1499099295,6E5,24.671321,59.39891,-0.04660904034972191,-0.015796098858118057,-1.099629282951355,-0.00032025668770074844,-5.0366856157779694e-05,8.712150156497955e-05
1499099296,6E5,24.671327,59.398894,-0.00901135616004467,0.05976542457938194,-0.855610728263855,9.64924693107605e-05,-0.001140872947871685,-0.0001028701663017273
1499099297,6E5,24.671334,59.39888,-0.08310803025960922,0.06708964705467224,-0.832051157951355,6.103981286287308e-05,-0.0014597419649362564,-7.882621139287949e-05
1499099298,6E5,24.671338,59.398872,0.038132768124341965,-0.057569146156311035,-1.0175009965896606,0.00012862030416727066,0.0018188096582889557,0.0001311926171183586
1499099299,6E5,24.671344,59.398858,0.004685510415583849,0.008348822593688965,-0.9641562104225159,-0.0005337120965123177,-0.0009369626641273499,-0.00014678668230772018
1499099300,6E5,24.671353,59.398839,-0.05317581444978714,-0.003858208656311035,-0.9327841401100159,-9.20882448554039e-05,-0.001693008467555046,-0.00043512415140867233
1499099301,6E5,24.671361,59.398825,-0.056690845638513565,0.023704681545495987,-0.903950572013855,-0.0005377223715186119,0.0006780922412872314,-0.00021204911172389984
1499099302,6E5,24.671369,59.398808,0.012400945648550987,0.03566757217049599,-0.954487681388855,0.0002504400908946991,-0.0027810456231236458,0.0006029615178704262
